Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Liechtenstein,FDKLCUGLN,Online,H,2/13/2017,291179597,2/20/2017,5368,989.45,840.03,3989527.92,6009957.85,132915.41
Europe,San Marino,SMSUAK,Online,L,10/25/2010,875220096,11/6/2010,5930,7.6,2.21,62927.5,21428.5,39057.6
Europe,Greece,FDKLCUGLN,Offline,C,3/11/2016,799848306,4/23/2016,1743,989.45,840.03,9733602.85,799478.82,391668.32
Europe,Czech Republic,NJDZ,Offline,M,12/5/2011,693583905,1/6/2012,5745,829.4,620.06,2423758.05,2095144.05,571975.0
Europe,Sweden,NJDZ,Online,C,1/18/2015,437083184,2/19/2015,1482,829.4,620.06,969215.28,730402.13,64250.1
Europe,Macedonia,ZNVGEIJCUP,Offline,C,7/10/2017,759594142,7/12/2017,9641,154.06,74.0,6556429.34,693347.96,512062.85
Europe,Denmark,FDKLCUGLN,Online,L,5/16/2010,702815854,6/6/2010,7684,989.45,840.03,1140460.93,2508488.42,8563959.88
Europe,Sweden,KYUTZQ,Online,C,6/1/2013,971899354,6/1/2013,5471,292.81,88.89,624546.22,200462.9,918742.18
Europe,Czech Republic,BKXKLU DDPSOJWD,Online,M,2/16/2010,521681344,4/3/2010,5957,458.83,555.36,1741492.52,5625825.93,856411.1
Europe,Iceland,BKXKLU DDPSOJWD,Offline,L,1/18/2012,239554154,2/13/2012,8253,458.83,555.36,9754884.53,1513071.87,7927545.0
Europe,Lithuania,BKXKLU DDPSOJWD,Online,M,4/17/2011,982566821,6/5/2011,2212,458.83,555.36,2855031.56,3990166.23,778254.0
Europe,United Kingdom,FGIPCAOVI,Online,C,5/5/2017,887501180,6/20/2017,176,872.4,295.75,12711.1,46346.08,98720.67
Europe,Macedonia,SMSUAK,Online,H,10/25/2010,278513133,11/5/2010,7080,7.6,2.21,44385.9,95227.5,69476.6
Europe,Albania,YVOW ABYK,Offline,L,5/18/2012,152191388,6/22/2012,5669,194.89,609.6,3526052.3,140401.1,349019.49
Europe,Croatia,WKDGNQJQ DOKJ,Offline,C,5/5/2014,309655511,5/21/2014,2802,51.61,54.89,950183.82,633522.33,63554.04
Europe,Luxembourg,NJDZ,Offline,M,12/18/2010,469129359,1/26/2011,4657,829.4,620.06,9378618.39,6903391.43,278997.4
Europe,Armenia,KYUTZQ,Online,L,6/16/2017,951698243,7/3/2017,7514,292.81,88.89,7065842.76,422187.26,845984.29
Europe,Malta,KYUTZQ,Online,L,1/27/2012,981808078,1/28/2012,7683,292.81,88.89,1362149.62,750891.18,793024.32
Europe,Cyprus,BNBVXP,Online,M,3/27/2013,833706796,4/3/2013,1223,970.5,981.46,159293.9,697229.8,519803.09
Europe,Croatia,BKXKLU DDPSOJWD,Online,H,6/9/2010,650078475,6/18/2010,1522,458.83,555.36,787257.17,329703.65,988407.0
Europe,Sweden,KYUTZQ,Offline,H,10/27/2012,507531726,11/11/2012,8771,292.81,88.89,3319020.86,219210.97,116152.93
Europe,Netherlands,WKDGNQJQ DOKJ,Online,C,3/10/2012,544741475,3/25/2012,9963,51.61,54.89,353301.79,642169.44,350343.9
Europe,Italy,YVOW ABYK,Online,H,1/15/2011,926826655,2/16/2011,7458,194.89,609.6,6216367.39,3934303.75,613903.46
Europe,Czech Republic,FDKLCUGLN,Online,L,2/21/2011,759086453,2/27/2011,9405,989.45,840.03,1494764.55,5369086.0,5744895.0
Europe,Germany,YVOW ABYK,Offline,C,11/1/2014,523899209,11/16/2014,2273,194.89,609.6,594694.11,754221.76,105955.26
Europe,Albania,JTSBQPV,Online,M,4/7/2011,647943866,4/18/2011,9843,400.68,75.97,1075643.04,767955.19,266312.43
Europe,Romania,BNBVXP,Offline,C,9/29/2012,812632358,10/17/2012,4828,970.5,981.46,975935.2,565407.08,628961.01
Europe,Belarus,FGIPCAOVI,Online,L,10/17/2014,231861150,11/1/2014,1722,872.4,295.75,514632.7,445408.13,310788.73
Europe,Andorra,KYUTZQ,Online,M,5/3/2010,348080623,5/19/2010,3646,292.81,88.89,849712.11,588230.77,269990.8
Europe,Germany,BKXKLU DDPSOJWD,Online,L,9/11/2013,368865811,10/16/2013,4445,458.83,555.36,4846021.43,7573004.7,279693.31
Europe,Denmark,WKDGNQJQ DOKJ,Online,L,2/4/2016,478840672,2/9/2016,8451,51.61,54.89,361726.42,378286.66,211782.06
Europe,Sweden,BNBVXP,Online,L,7/19/2010,772643411,8/25/2010,1210,970.5,981.46,966949.0,484754.0,752649.6
Europe,Poland,STBZQKASF,Online,M,8/22/2013,742843854,9/4/2013,2859,68.74,89.25,403681.13,51449.78,15131.34
Europe,Serbia,STBZQKASF,Offline,C,12/23/2012,308582627,2/9/2013,5312,68.74,89.25,341561.3,907723.99,63445.11
Europe,Latvia,WKDGNQJQ DOKJ,Online,L,3/29/2011,140499961,4/30/2011,5915,51.61,54.89,876139.58,335203.05,274463.6
Europe,Liechtenstein,BNBVXP,Online,M,12/13/2010,856648051,12/23/2010,50,970.5,981.46,41055.0,3911.0,3850.1
Europe,Slovakia,FGIPCAOVI,Offline,H,6/13/2012,780899035,7/30/2012,4233,872.4,295.75,4402417.1,1161038.82,177041.92
Europe,Monaco,NJDZ,Offline,L,7/15/2013,177147090,8/17/2013,615,829.4,620.06,268530.85,360238.87,84618.0
Europe,Portugal,BKXKLU DDPSOJWD,Offline,C,2/17/2012,775849616,3/5/2012,9997,458.83,555.36,5888215.8,8082949.31,7167908.28
Europe,Macedonia,NJDZ,Online,C,12/14/2013,979200112,12/30/2013,5928,829.4,620.06,6010803.13,6774459.26,286474.6
Europe,Vatican City,KYUTZQ,Offline,M,10/18/2014,429123675,11/11/2014,6086,292.81,88.89,687668.33,154403.59,335582.04
Europe,San Marino,ZNVGEIJCUP,Offline,L,2/19/2012,515771901,3/19/2012,7222,154.06,74.0,5918966.94,361258.42,786059.11
Europe,Ukraine,BNBVXP,Online,C,8/7/2012,626109397,9/15/2012,8539,970.5,981.46,1945970.3,5572573.88,756470.01
Europe,Czech Republic,FDKLCUGLN,Offline,H,12/5/2012,574247491,12/17/2012,1448,989.45,840.03,978021.03,590652.64,239977.04
Europe,Russia,KYUTZQ,Online,M,1/5/2013,941933286,2/8/2013,7846,292.81,88.89,1357010.97,563300.52,769425.0
Europe,France,BNBVXP,Offline,L,8/28/2010,797718417,10/15/2010,1462,970.5,981.46,419688.6,246707.63,927484.76
Europe,Estonia,BNBVXP,Online,C,10/14/2013,220607459,10/17/2013,1504,970.5,981.46,712426.8,427802.79,721987.5
Europe,Ireland,YVOW ABYK,Offline,L,7/19/2010,629301440,7/29/2010,3135,194.89,609.6,957461.6,568893.1,708903.1
Europe,Macedonia,JTSBQPV,Offline,H,8/1/2016,431432092,9/13/2016,9198,400.68,75.97,1794275.76,918617.28,944668.53
Europe,Andorra,YVOW ABYK,Online,H,9/27/2010,442318427,10/8/2010,707,194.89,609.6,661581.11,142835.95,67773.02
Europe,Austria,FGIPCAOVI,Offline,L,7/24/2010,540982520,9/1/2010,7604,872.4,295.75,9542846.2,6829529.33,3811625.66
Europe,Iceland,JTSBQPV,Offline,C,11/11/2010,563939225,12/19/2010,1004,400.68,75.97,956253.88,25731.4,11278.07
Europe,Austria,BNBVXP,Online,H,12/24/2015,323293578,2/2/2016,8609,970.5,981.46,5530464.0,3009159.14,439472.54
Europe,Estonia,KYUTZQ,Online,L,7/22/2015,507040774,7/25/2015,3488,292.81,88.89,532199.04,694018.39,581312.7
Europe,Greece,BKXKLU DDPSOJWD,Offline,M,4/2/2013,516599738,5/9/2013,2197,458.83,555.36,6452240.12,8434032.43,284204.12
Europe,Belarus,JTSBQPV,Online,H,7/22/2016,383611094,8/26/2016,7902,400.68,75.97,152064.45,152595.09,670532.69
Europe,San Marino,YVOW ABYK,Offline,M,6/3/2016,412416303,6/11/2016,2004,194.89,609.6,717185.74,533471.41,754638.95
Europe,Croatia,FGIPCAOVI,Offline,M,2/15/2012,364715468,2/19/2012,6267,872.4,295.75,8805743.7,1507253.86,3149596.22
Europe,Netherlands,WKDGNQJQ DOKJ,Offline,H,5/8/2010,392752492,6/3/2010,3045,51.61,54.89,618212.14,275063.77,10991.5
Europe,Hungary,SMSUAK,Offline,H,1/4/2014,633992946,1/6/2014,1456,7.6,2.21,59158.54,30826.22,7125.98
Europe,San Marino,JTSBQPV,Online,C,10/30/2011,937875640,11/30/2011,7098,400.68,75.97,310169.21,457289.55,595430.8
Europe,Belarus,ZNVGEIJCUP,Online,C,8/12/2016,614054477,8/16/2016,1220,154.06,74.0,109700.8,638006.7,64210.5
Europe,Sweden,YVOW ABYK,Offline,H,3/29/2011,369170081,4/3/2011,4486,194.89,609.6,1145186.08,543414.34,661498.31
Europe,Albania,JTSBQPV,Offline,C,1/16/2016,357930982,3/5/2016,8586,400.68,75.97,938278.08,465765.83,653457.33
Europe,Russia,BKXKLU DDPSOJWD,Offline,M,3/15/2013,586812674,3/31/2013,9766,458.83,555.36,4269262.77,6888193.74,9187657.0
Europe,Sweden,SMSUAK,Online,L,4/11/2016,311221492,5/7/2016,6210,7.6,2.21,96478.5,82762.3,25531.0
Europe,Sweden,KYUTZQ,Online,M,5/28/2012,274989354,7/10/2012,4316,292.81,88.89,354021.4,420551.04,861270.41
Europe,Cyprus,BKXKLU DDPSOJWD,Offline,L,5/8/2013,897785842,5/12/2013,3636,458.83,555.36,2829683.05,6104145.17,581654.0
Europe,Romania,NJDZ,Online,H,5/22/2017,929812705,5/25/2017,1097,829.4,620.06,943143.59,174064.86,39756.9
Europe,Ukraine,FGIPCAOVI,Online,H,1/29/2012,202047002,3/6/2012,9053,872.4,295.75,5072656.7,8599086.5,9208429.65
Europe,Kosovo,SMSUAK,Online,L,8/27/2011,919922006,9/18/2011,4219,7.6,2.21,35542.4,30597.98,40123.51
Europe,Moldova ,STBZQKASF,Offline,H,6/17/2013,243226420,7/3/2013,4958,68.74,89.25,908814.8,767530.66,88254.61
Europe,United Kingdom,JTSBQPV,Online,M,11/13/2016,249765861,11/24/2016,123,400.68,75.97,74178.54,9765.69,6840.55
Europe,Romania,STBZQKASF,Online,H,5/31/2016,253055322,6/12/2016,3548,68.74,89.25,138807.9,980230.42,53548.66
Europe,Montenegro,STBZQKASF,Offline,C,8/6/2016,243340575,9/4/2016,8739,68.74,89.25,467025.84,975174.27,549557.98
Europe,Czech Republic,FDKLCUGLN,Offline,H,11/6/2014,988599860,12/11/2014,7522,989.45,840.03,4266759.43,4117081.56,1246621.06
Europe,Cyprus,KYUTZQ,Online,M,4/18/2011,581193768,4/24/2011,7006,292.81,88.89,3917706.82,106004.05,431696.66
Europe,Serbia,BNBVXP,Offline,C,8/11/2016,100983083,8/11/2016,1993,970.5,981.46,447799.9,592983.89,660323.14
Europe,Latvia,WKDGNQJQ DOKJ,Offline,L,9/13/2012,936411798,9/17/2012,3915,51.61,54.89,122327.4,221863.05,36718.8
Europe,Bosnia and Herzegovina,FDKLCUGLN,Offline,M,6/22/2015,261640536,8/1/2015,4104,989.45,840.03,2742580.08,8348019.72,847022.99
Europe,Finland,YVOW ABYK,Offline,L,4/21/2017,564173543,4/26/2017,343,194.89,609.6,87561.04,54681.06,59485.43
Europe,Ukraine,BNBVXP,Offline,C,10/10/2011,580463349,11/8/2011,859,970.5,981.46,340119.7,773090.05,62184.48
Europe,France,BKXKLU DDPSOJWD,Offline,M,11/4/2013,428419864,12/5/2013,7813,458.83,555.36,2596482.75,6590095.04,122188.28
Europe,Portugal,YVOW ABYK,Offline,C,1/11/2010,479171121,1/27/2010,6238,194.89,609.6,3015116.32,218224.94,123363.68
Europe,Lithuania,WKDGNQJQ DOKJ,Online,H,5/13/2015,120419871,6/26/2015,3771,51.61,54.89,978817.54,708011.91,46780.4
Europe,Italy,JTSBQPV,Offline,M,9/11/2012,602301251,9/27/2012,3180,400.68,75.97,989032.2,643753.7,720601.7
Europe,Denmark,YVOW ABYK,Online,M,12/9/2012,471484124,1/24/2013,1485,194.89,609.6,138377.8,762015.7,621550.8
Europe,Hungary,KYUTZQ,Offline,M,2/1/2017,291611325,2/10/2017,3126,292.81,88.89,476965.08,511961.41,650082.35
Europe,Slovenia,ZNVGEIJCUP,Offline,M,2/10/2013,691383635,3/19/2013,4637,154.06,74.0,648561.55,790704.08,325033.85
Europe,Kosovo,KYUTZQ,Online,H,2/5/2013,783913838,3/9/2013,6380,292.81,88.89,918491.4,905240.2,459347.9
Europe,Macedonia,JTSBQPV,Online,C,3/14/2013,799109733,4/29/2013,3183,400.68,75.97,292158.15,805314.13,699962.6
Europe,Denmark,STBZQKASF,Online,L,11/21/2016,223199975,1/4/2017,8687,68.74,89.25,932548.49,113409.76,617125.66
Europe,Georgia,BNBVXP,Offline,H,11/30/2016,391849982,12/11/2016,5972,970.5,981.46,2861387.9,862474.62,598148.15
Europe,Croatia,JTSBQPV,Online,H,1/13/2014,906508815,1/23/2014,4958,400.68,75.97,682905.99,652914.0,368333.4
Europe,Greece,BNBVXP,Offline,M,10/10/2013,524844634,10/13/2013,2045,970.5,981.46,748528.6,418903.35,372205.9
Europe,Iceland,SMSUAK,Online,H,10/21/2014,640476596,10/24/2014,112,7.6,2.21,8005.23,775.04,870.68
Europe,Ukraine,NJDZ,Online,M,8/20/2012,733636796,9/15/2012,8286,829.4,620.06,2421042.49,8294189.4,401437.1
Europe,Bosnia and Herzegovina,KYUTZQ,Online,L,12/24/2012,183778369,1/7/2013,2958,292.81,88.89,433495.85,477249.57,871563.91
Europe,Luxembourg,KYUTZQ,Offline,M,4/22/2017,594991052,6/6/2017,9929,292.81,88.89,5152749.84,439023.33,547485.06
Europe,Albania,BKXKLU DDPSOJWD,Online,H,7/13/2015,246922719,7/29/2015,8775,458.83,555.36,8753220.69,5646552.0,2424428.3
Europe,Slovakia,KYUTZQ,Offline,L,10/10/2013,315066277,11/28/2013,3968,292.81,88.89,934719.43,755167.52,197025.61
Europe,Sweden,FDKLCUGLN,Offline,C,10/9/2010,766118133,10/10/2010,235,989.45,840.03,371467.05,329217.1,76651.33
Europe,Russia,JTSBQPV,Offline,L,7/9/2010,138820683,7/9/2010,8980,400.68,75.97,872200.1,982422.8,895245.5
Europe,Luxembourg,BNBVXP,Online,M,12/18/2012,733648812,12/24/2012,1842,970.5,981.46,183404.6,683079.94,692945.71
Europe,Kosovo,BKXKLU DDPSOJWD,Online,C,2/16/2015,580782210,2/20/2015,5217,458.83,555.36,8024985.29,9866836.67,660428.41
Europe,Hungary,YVOW ABYK,Offline,C,1/1/2010,279703605,1/10/2010,9367,194.89,609.6,9360661.48,1821113.79,672714.64
Europe,Poland,YVOW ABYK,Offline,H,2/20/2016,645956456,4/8/2016,1725,194.89,609.6,376316.0,411211.9,613324.1
Europe,Montenegro,JTSBQPV,Offline,M,11/19/2011,526350104,12/4/2011,7547,400.68,75.97,889359.98,274761.39,256695.28
Europe,Andorra,NJDZ,Online,L,2/26/2015,212903726,2/26/2015,1798,829.4,620.06,917536.37,587984.67,177647.5
Europe,Finland,ZNVGEIJCUP,Online,C,6/21/2017,680325210,7/23/2017,2203,154.06,74.0,318100.49,983850.26,572375.99
Europe,Slovenia,STBZQKASF,Online,M,2/3/2011,263882005,2/27/2011,7404,68.74,89.25,169311.2,155740.06,256240.63
Europe,Slovenia,SMSUAK,Offline,L,5/28/2016,295168149,7/16/2016,5669,7.6,2.21,78675.94,78446.96,25670.43
Europe,Greece,NJDZ,Offline,C,9/12/2016,645111024,9/26/2016,1543,829.4,620.06,962747.53,569114.02,48886.5
Europe,Switzerland,YVOW ABYK,Offline,M,8/11/2014,850562655,9/25/2014,9246,194.89,609.6,7001051.64,8795886.41,153854.75
Europe,Ireland,WKDGNQJQ DOKJ,Offline,L,1/5/2014,702357947,2/4/2014,2179,51.61,54.89,814848.38,563963.91,25755.31
Europe,Montenegro,JTSBQPV,Online,L,5/13/2017,102230632,6/13/2017,1171,400.68,75.97,802100.64,67666.92,24443.13
Europe,Armenia,JTSBQPV,Online,L,1/3/2010,231450879,2/22/2010,313,400.68,75.97,87336.0,77447.6,31962.14
Europe,Poland,JTSBQPV,Online,M,10/1/2010,880176818,10/15/2010,2735,400.68,75.97,525661.8,60520.3,838096.3
Europe,Italy,JTSBQPV,Online,H,6/10/2011,755318915,6/25/2011,4507,400.68,75.97,562084.79,912796.68,330994.08
Europe,Andorra,STBZQKASF,Online,H,11/25/2012,378873240,11/28/2012,5866,68.74,89.25,154367.6,829515.05,95770.9
Europe,Cyprus,SMSUAK,Online,L,11/27/2011,264856183,12/23/2011,5685,7.6,2.21,53041.05,72875.9,54233.07
Europe,Czech Republic,BNBVXP,Online,C,8/2/2014,118659913,8/17/2014,2960,970.5,981.46,380839.0,157371.2,390149.2
Europe,San Marino,YVOW ABYK,Online,L,10/18/2012,667324435,10/31/2012,4985,194.89,609.6,2230300.4,267369.5,451409.6
Europe,Poland,YVOW ABYK,Online,C,9/26/2011,685233008,10/17/2011,4529,194.89,609.6,4131977.76,758422.07,454429.49
Europe,Monaco,STBZQKASF,Online,H,3/14/2013,757468974,3/23/2013,757,68.74,89.25,62458.51,24065.03,38264.6
Europe,Belgium,NJDZ,Online,H,9/23/2015,512714612,10/9/2015,2502,829.4,620.06,4939448.36,773988.99,677024.6
Europe,Georgia,NJDZ,Offline,M,2/11/2010,516485583,3/6/2010,8416,829.4,620.06,4665588.86,3069231.04,662476.6
Europe,Kosovo,ZNVGEIJCUP,Online,H,11/7/2014,491547477,11/7/2014,8676,154.06,74.0,8908963.35,448113.02,589678.33
Europe,Bulgaria,SMSUAK,Offline,C,10/8/2013,911891257,11/1/2013,7742,7.6,2.21,43830.05,38403.14,39492.56
Europe,Russia,KYUTZQ,Offline,L,11/29/2015,214033257,12/3/2015,6052,292.81,88.89,889048.79,566618.6,921460.63
Europe,Ukraine,BNBVXP,Online,H,12/14/2015,504024684,1/14/2016,959,970.5,981.46,762327.4,168627.28,38560.68
Europe,Lithuania,ZNVGEIJCUP,Online,L,7/17/2016,386601865,7/26/2016,2938,154.06,74.0,424548.05,903532.55,799317.04
Europe,Sweden,FGIPCAOVI,Offline,C,1/16/2010,336813628,2/23/2010,9492,872.4,295.75,5783097.9,6385926.04,1650374.04
Europe,Belgium,SMSUAK,Online,C,7/24/2015,309188163,8/12/2015,4503,7.6,2.21,20571.22,13660.0,51635.71
Europe,Kosovo,BKXKLU DDPSOJWD,Offline,M,8/1/2012,760280358,8/21/2012,2708,458.83,555.36,5149427.11,8855168.75,939343.0
Europe,Slovakia,STBZQKASF,Offline,M,9/15/2015,495593106,10/8/2015,5868,68.74,89.25,453713.9,789605.18,46200.86
Europe,Cyprus,JTSBQPV,Offline,L,1/9/2013,209598815,1/11/2013,3802,400.68,75.97,948571.22,537077.42,983827.12
Europe,Georgia,NJDZ,Online,H,8/23/2012,483438193,9/26/2012,8959,829.4,620.06,8447745.54,6950742.67,292606.6
Europe,Switzerland,ZNVGEIJCUP,Online,L,10/15/2016,819037473,10/15/2016,244,154.06,74.0,95825.45,74544.81,83395.35
Europe,Liechtenstein,SMSUAK,Offline,H,4/26/2011,974420630,6/15/2011,1573,7.6,2.21,14676.09,46062.65,7266.5
Europe,Russia,STBZQKASF,Offline,L,8/7/2012,534641349,8/27/2012,1111,68.74,89.25,25404.44,60377.1,45670.73
Europe,Belgium,KYUTZQ,Online,L,8/5/2013,921133935,8/11/2013,2856,292.81,88.89,297543.63,184720.62,418203.12
Europe,San Marino,NJDZ,Offline,L,3/23/2012,456934964,5/5/2012,6065,829.4,620.06,3402661.26,6120197.75,378937.0
Europe,Bulgaria,SMSUAK,Online,L,8/31/2010,468803632,10/2/2010,8267,7.6,2.21,40685.96,91557.66,58168.98
Europe,Finland,YVOW ABYK,Online,M,10/13/2010,646981704,11/23/2010,5118,194.89,609.6,1306523.04,638194.11,718177.81
Europe,Finland,ZNVGEIJCUP,Online,L,8/22/2015,972452533,10/4/2015,9169,154.06,74.0,7508448.73,704079.66,665852.81
Europe,Austria,WKDGNQJQ DOKJ,Offline,M,5/10/2010,535740411,6/7/2010,6348,51.61,54.89,518822.04,253513.58,845528.12
Europe,Ireland,WKDGNQJQ DOKJ,Offline,H,2/26/2017,309285581,4/17/2017,3331,51.61,54.89,926912.22,607728.36,60821.63
Europe,Andorra,YVOW ABYK,Offline,C,3/7/2013,380733191,4/13/2013,6267,194.89,609.6,5170053.68,252232.24,811551.77
Europe,Kosovo,SMSUAK,Online,L,6/11/2012,989102828,7/8/2012,6362,7.6,2.21,60262.3,44025.04,77459.38
Europe,Latvia,STBZQKASF,Online,M,5/2/2012,862326610,5/28/2012,461,68.74,89.25,77440.97,65003.08,4939.89
Europe,Sweden,NJDZ,Online,H,1/4/2013,152411115,2/21/2013,691,829.4,620.06,387984.72,735729.06,26907.4
Europe,Ukraine,BKXKLU DDPSOJWD,Offline,C,9/16/2016,862485826,10/27/2016,7577,458.83,555.36,7587660.96,6834575.53,356854.91
Europe,Vatican City,SMSUAK,Offline,M,7/25/2016,299739491,9/1/2016,8431,7.6,2.21,11906.71,54321.99,23084.51
Europe,France,NJDZ,Offline,L,7/17/2011,633312737,8/11/2011,167,829.4,620.06,79605.69,25949.44,5118.9
Europe,Norway,BKXKLU DDPSOJWD,Offline,C,12/14/2012,884192836,1/15/2013,1164,458.83,555.36,357749.45,591629.82,166638.0
Europe,Iceland,NJDZ,Online,M,7/9/2015,578356206,7/15/2015,7309,829.4,620.06,3083594.01,6673277.42,728396.7
Europe,Luxembourg,WKDGNQJQ DOKJ,Online,L,5/17/2011,194858253,5/22/2011,1742,51.61,54.89,292089.99,81140.71,87463.57
Europe,Macedonia,BNBVXP,Offline,L,11/28/2010,988614022,1/11/2011,1713,970.5,981.46,902837.9,627279.74,301657.24
Europe,Russia,BNBVXP,Online,L,1/10/2014,279338395,2/24/2014,1293,970.5,981.46,891187.6,399670.2,640713.41
Europe,Estonia,YVOW ABYK,Offline,M,1/2/2014,123086202,2/20/2014,2797,194.89,609.6,499031.44,474824.51,760872.89
Europe,Luxembourg,NJDZ,Online,M,12/19/2015,216278588,12/19/2015,495,829.4,620.06,646183.51,228268.12,49191.0
Europe,Romania,YVOW ABYK,Offline,H,6/23/2015,693831098,7/14/2015,8895,194.89,609.6,3784000.8,8438060.3,800009.9
Europe,Macedonia,BNBVXP,Online,C,9/1/2010,963219296,9/18/2010,6850,970.5,981.46,2982406.0,885937.4,170393.6
Europe,Austria,ZNVGEIJCUP,Offline,M,11/12/2016,468320834,12/21/2016,5397,154.06,74.0,222485.42,927990.48,850156.53
Europe,Iceland,BNBVXP,Online,M,6/15/2010,203955876,7/18/2010,3931,970.5,981.46,257706.5,774959.77,783765.86
Europe,Moldova ,KYUTZQ,Offline,H,1/11/2016,583451974,2/5/2016,5260,292.81,88.89,842763.5,361131.3,855275.0
Europe,Luxembourg,JTSBQPV,Online,M,1/30/2013,250848186,3/7/2013,407,400.68,75.97,65798.34,77318.12,29890.08
Europe,Albania,NJDZ,Online,C,11/12/2010,863138997,12/21/2010,865,829.4,620.06,637842.71,803995.63,70666.0
Europe,Serbia,FDKLCUGLN,Online,M,9/23/2013,266614854,10/10/2013,6115,989.45,840.03,4086471.05,5506023.9,8385975.11
Europe,Andorra,FDKLCUGLN,Offline,L,8/14/2016,834065997,9/14/2016,7518,989.45,840.03,7725881.07,8242570.58,6433173.02
Europe,Lithuania,SMSUAK,Offline,M,4/14/2010,879845082,5/1/2010,4567,7.6,2.21,14212.54,61173.49,13294.46
Europe,Slovakia,FGIPCAOVI,Offline,M,11/27/2011,146545875,1/7/2012,5036,872.4,295.75,4765778.1,3623445.26,881770.58
Europe,Romania,YVOW ABYK,Offline,C,8/30/2014,414359509,9/11/2014,7042,194.89,609.6,5770400.56,2510118.91,539316.81
Europe,Malta,YVOW ABYK,Offline,L,8/21/2011,276850593,9/3/2011,5097,194.89,609.6,4649645.31,912529.77,680347.22
Europe,Andorra,BNBVXP,Online,L,4/5/2011,556947886,5/17/2011,2111,970.5,981.46,793449.1,622862.54,925152.1
Europe,United Kingdom,FDKLCUGLN,Online,C,3/23/2012,548403012,4/4/2012,3493,989.45,840.03,5058245.89,7550871.41,852112.05
Europe,United Kingdom,ZNVGEIJCUP,Online,L,9/7/2010,652252137,9/26/2010,4757,154.06,74.0,232340.7,432554.01,959272.69
Europe,Malta,FGIPCAOVI,Online,M,3/29/2014,284108436,4/3/2014,2854,872.4,295.75,4131433.0,211920.09,246441.63
Europe,Norway,ZNVGEIJCUP,Offline,H,7/5/2012,416682088,8/14/2012,4344,154.06,74.0,319409.32,620480.67,413989.42
Europe,Cyprus,ZNVGEIJCUP,Offline,M,12/8/2010,579094779,12/11/2010,5869,154.06,74.0,924736.01,767134.78,167953.52
Europe,Czech Republic,SMSUAK,Online,M,11/1/2012,192589318,12/16/2012,314,7.6,2.21,3700.21,5026.06,534.55
Europe,Belarus,FDKLCUGLN,Offline,M,2/12/2015,785364806,3/21/2015,5754,989.45,840.03,3580902.91,6675664.98,685727.69
Europe,Russia,YVOW ABYK,Offline,M,12/24/2011,450550019,1/2/2012,6618,194.89,609.6,1689443.04,4083904.56,445621.73
Europe,Bulgaria,ZNVGEIJCUP,Offline,C,1/26/2010,817061221,2/21/2010,5427,154.06,74.0,365681.7,198690.91,226989.32
Europe,Slovakia,BKXKLU DDPSOJWD,Online,H,2/20/2012,168319404,3/10/2012,8307,458.83,555.36,3044864.53,6057583.96,1799476.36
Europe,Croatia,JTSBQPV,Online,C,6/9/2016,781083571,6/18/2016,8841,400.68,75.97,994948.27,974882.23,649283.04
Europe,Ukraine,BNBVXP,Offline,M,3/21/2011,401993882,4/11/2011,7778,970.5,981.46,3939738.6,324314.59,689053.02
Europe,France,BKXKLU DDPSOJWD,Online,L,1/19/2012,391200673,2/13/2012,3827,458.83,555.36,6763654.41,8238418.74,289101.63
Europe,San Marino,ZNVGEIJCUP,Offline,M,9/30/2013,408540618,11/13/2013,5102,154.06,74.0,556477.76,641688.84,721820.36
Europe,San Marino,WKDGNQJQ DOKJ,Online,L,7/17/2016,239048612,7/26/2016,8651,51.61,54.89,114494.83,983424.43,216794.06
Europe,Vatican City,FGIPCAOVI,Offline,C,5/24/2012,292424571,6/5/2012,3784,872.4,295.75,5870008.0,132721.25,657924.08
Europe,Bosnia and Herzegovina,STBZQKASF,Online,M,8/28/2015,231341445,10/7/2015,7929,68.74,89.25,376231.05,213208.0,254510.75
Europe,Portugal,BKXKLU DDPSOJWD,Online,M,2/9/2013,533597218,2/24/2013,2130,458.83,555.36,5624533.6,7639255.1,318958.0
Europe,Romania,NJDZ,Offline,C,1/16/2016,682162415,2/26/2016,5873,829.4,620.06,1769990.65,2683923.31,128750.0
Europe,Iceland,ZNVGEIJCUP,Offline,C,2/13/2015,706176555,2/26/2015,2190,154.06,74.0,417729.1,806310.6,368260.7
Europe,Luxembourg,BKXKLU DDPSOJWD,Offline,H,9/17/2011,339786803,10/25/2011,9321,458.83,555.36,3129821.83,5275736.7,4505277.08
Europe,Malta,WKDGNQJQ DOKJ,Offline,C,4/13/2017,274694526,5/11/2017,7069,51.61,54.89,554408.05,160011.98,776852.89
Europe,France,JTSBQPV,Online,M,4/15/2014,633806264,4/26/2014,6213,400.68,75.97,484359.45,341332.62,978826.23
Europe,Spain,WKDGNQJQ DOKJ,Online,C,12/8/2013,955466639,1/27/2014,2666,51.61,54.89,933075.19,213649.01,74863.41
Europe,Norway,BKXKLU DDPSOJWD,Online,L,1/30/2012,330590474,3/14/2012,7923,458.83,555.36,9718405.97,4159258.08,5810962.82
Europe,Malta,FGIPCAOVI,Offline,C,11/26/2015,819516837,12/25/2015,2098,872.4,295.75,564893.6,485878.16,423835.37
