Original,Replacement,SourceFile,ColumnName,Type
565407.08,363047.45,Europe Sales Records.csv,Total Cost,numeric
453454.26,353886.66,Europe Sales Records.csv,Total Cost,numeric
355266.24,582078.41,Europe Sales Records.csv,Total Cost,numeric
2333447.2,5790536.0,Europe Sales Records.csv,Total Cost,numeric
478918.17,226057.16,Europe Sales Records.csv,Total Cost,numeric
141703.1,153910.3,Europe Sales Records.csv,Total Cost,numeric
90887.61,58574.59,Europe Sales Records.csv,Total Cost,numeric
168868.48,510472.29,Europe Sales Records.csv,Total Cost,numeric
335203.05,974392.51,Europe Sales Records.csv,Total Cost,numeric
5855.5,1122.7,Europe Sales Records.csv,Total Cost,numeric
1114675.89,2154336.0,Europe Sales Records.csv,Total Cost,numeric
224284.35,882050.74,Europe Sales Records.csv,Total Cost,numeric
5248025.12,6028079.21,Europe Sales Records.csv,Total Cost,numeric
2161882.32,1650299.47,Europe Sales Records.csv,Total Cost,numeric
593019.84,272696.14,Europe Sales Records.csv,Total Cost,numeric
656696.46,261848.33,Europe Sales Records.csv,Total Cost,numeric
1000002.29,7674539.44,Europe Sales Records.csv,Total Cost,numeric
727677.92,759215.27,Europe Sales Records.csv,Total Cost,numeric
764514.24,532123.34,Europe Sales Records.csv,Total Cost,numeric
171214.82,931164.8,Europe Sales Records.csv,Total Cost,numeric
176133.44,479595.79,Europe Sales Records.csv,Total Cost,numeric
499781.7,373255.4,Europe Sales Records.csv,Total Cost,numeric
329656.32,307670.71,Europe Sales Records.csv,Total Cost,numeric
112709.94,487413.51,Europe Sales Records.csv,Total Cost,numeric
2002361.32,7003959.99,Europe Sales Records.csv,Total Cost,numeric
35983.36,30188.49,Europe Sales Records.csv,Total Cost,numeric
1008199.99,4128451.74,Europe Sales Records.csv,Total Cost,numeric
339870.72,335985.77,Europe Sales Records.csv,Total Cost,numeric
1153337.12,4205564.73,Europe Sales Records.csv,Total Cost,numeric
283207.68,245307.7,Europe Sales Records.csv,Total Cost,numeric
319477.68,121769.86,Europe Sales Records.csv,Total Cost,numeric
1650289.11,5995973.26,Europe Sales Records.csv,Total Cost,numeric
172560.15,441679.16,Europe Sales Records.csv,Total Cost,numeric
10075.52,89591.68,Europe Sales Records.csv,Total Cost,numeric
254392.32,271774.21,Europe Sales Records.csv,Total Cost,numeric
110934.6,422665.1,Europe Sales Records.csv,Total Cost,numeric
715158.12,808429.71,Europe Sales Records.csv,Total Cost,numeric
307722.24,417293.59,Europe Sales Records.csv,Total Cost,numeric
5126759.36,6081861.47,Europe Sales Records.csv,Total Cost,numeric
42973.2,30111.7,Europe Sales Records.csv,Total Cost,numeric
420551.04,820221.16,Europe Sales Records.csv,Total Cost,numeric
1908754.56,8338173.57,Europe Sales Records.csv,Total Cost,numeric
400064.93,670224.31,Europe Sales Records.csv,Total Cost,numeric
2383926.49,3182344.48,Europe Sales Records.csv,Total Cost,numeric
29195.48,71049.68,Europe Sales Records.csv,Total Cost,numeric
157614.82,302614.76,Europe Sales Records.csv,Total Cost,numeric
112790.92,363730.43,Europe Sales Records.csv,Total Cost,numeric
277812.81,787535.28,Europe Sales Records.csv,Total Cost,numeric
3780105.88,5575683.87,Europe Sales Records.csv,Total Cost,numeric
682664.64,392124.64,Europe Sales Records.csv,Total Cost,numeric
233400.23,684905.33,Europe Sales Records.csv,Total Cost,numeric
221863.05,448357.93,Europe Sales Records.csv,Total Cost,numeric
2062424.16,5219476.5,Europe Sales Records.csv,Total Cost,numeric
54681.06,80980.7,Europe Sales Records.csv,Total Cost,numeric
100597.49,693244.62,Europe Sales Records.csv,Total Cost,numeric
4101512.48,9857579.98,Europe Sales Records.csv,Total Cost,numeric
994461.96,896281.15,Europe Sales Records.csv,Total Cost,numeric
213702.57,499894.21,Europe Sales Records.csv,Total Cost,numeric
113971.2,981387.3,Europe Sales Records.csv,Total Cost,numeric
236738.7,847093.7,Europe Sales Records.csv,Total Cost,numeric
304597.44,565717.03,Europe Sales Records.csv,Total Cost,numeric
421642.41,217949.22,Europe Sales Records.csv,Total Cost,numeric
621667.2,924189.5,Europe Sales Records.csv,Total Cost,numeric
114078.72,818769.05,Europe Sales Records.csv,Total Cost,numeric
276159.73,709517.06,Europe Sales Records.csv,Total Cost,numeric
699380.92,893196.09,Europe Sales Records.csv,Total Cost,numeric
177694.72,176995.42,Europe Sales Records.csv,Total Cost,numeric
239489.95,778735.85,Europe Sales Records.csv,Total Cost,numeric
775.04,428.9,Europe Sales Records.csv,Total Cost,numeric
3021821.34,5543549.65,Europe Sales Records.csv,Total Cost,numeric
288227.52,704104.66,Europe Sales Records.csv,Total Cost,numeric
967481.76,613179.15,Europe Sales Records.csv,Total Cost,numeric
4606524,3745770.0,Europe Sales Records.csv,Total Cost,numeric
386641.92,837616.87,Europe Sales Records.csv,Total Cost,numeric
118096.9,437484.2,Europe Sales Records.csv,Total Cost,numeric
321843.2,920110.7,Europe Sales Records.csv,Total Cost,numeric
215716.62,121837.94,Europe Sales Records.csv,Total Cost,numeric
2738716.32,4128832.73,Europe Sales Records.csv,Total Cost,numeric
1493287.14,4304224.21,Europe Sales Records.csv,Total Cost,numeric
274999.5,103577.1,Europe Sales Records.csv,Total Cost,numeric
270484.48,909297.61,Europe Sales Records.csv,Total Cost,numeric
655712.62,131042.15,Europe Sales Records.csv,Total Cost,numeric
200318.79,650283.85,Europe Sales Records.csv,Total Cost,numeric
235373.16,517783.54,Europe Sales Records.csv,Total Cost,numeric
39229.48,25869.68,Europe Sales Records.csv,Total Cost,numeric
562716.67,738393.49,Europe Sales Records.csv,Total Cost,numeric
1473997.32,5448316.69,Europe Sales Records.csv,Total Cost,numeric
123483.93,517960.51,Europe Sales Records.csv,Total Cost,numeric
41968.64,29224.3,Europe Sales Records.csv,Total Cost,numeric
11217.92,67474.93,Europe Sales Records.csv,Total Cost,numeric
98022.4,94704.1,Europe Sales Records.csv,Total Cost,numeric
161530.88,469563.24,Europe Sales Records.csv,Total Cost,numeric
186480.14,871426.32,Europe Sales Records.csv,Total Cost,numeric
39340.2,75689.8,Europe Sales Records.csv,Total Cost,numeric
346645.6,614816.1,Europe Sales Records.csv,Total Cost,numeric
794708.7,896538.8,Europe Sales Records.csv,Total Cost,numeric
722013.18,722608.81,Europe Sales Records.csv,Total Cost,numeric
24065.03,34364.66,Europe Sales Records.csv,Total Cost,numeric
912454.38,389842.28,Europe Sales Records.csv,Total Cost,numeric
3069231.04,4070773.4,Europe Sales Records.csv,Total Cost,numeric
788908.68,509120.94,Europe Sales Records.csv,Total Cost,numeric
53574.64,93053.6,Europe Sales Records.csv,Total Cost,numeric
589706.88,295775.13,Europe Sales Records.csv,Total Cost,numeric
112308.49,288689.79,Europe Sales Records.csv,Total Cost,numeric
267152.34,483255.09,Europe Sales Records.csv,Total Cost,numeric
2499528.36,9529362.18,Europe Sales Records.csv,Total Cost,numeric
31160.76,77999.83,Europe Sales Records.csv,Total Cost,numeric
1421591.68,3743625.42,Europe Sales Records.csv,Total Cost,numeric
186543.72,136082.02,Europe Sales Records.csv,Total Cost,numeric
136263.68,444777.8,Europe Sales Records.csv,Total Cost,numeric
22186.92,34957.5,Europe Sales Records.csv,Total Cost,numeric
10885.16,44729.5,Europe Sales Records.csv,Total Cost,numeric
35318.69,55046.29,Europe Sales Records.csv,Total Cost,numeric
278288.64,190080.02,Europe Sales Records.csv,Total Cost,numeric
2211844.85,6240173.85,Europe Sales Records.csv,Total Cost,numeric
57207.64,30026.37,Europe Sales Records.csv,Total Cost,numeric
815911.56,200616.11,Europe Sales Records.csv,Total Cost,numeric
833737.17,764564.68,Europe Sales Records.csv,Total Cost,numeric
359741.16,149964.48,Europe Sales Records.csv,Total Cost,numeric
188767.77,439104.64,Europe Sales Records.csv,Total Cost,numeric
999085.14,836081.64,Europe Sales Records.csv,Total Cost,numeric
44025.04,13031.91,Europe Sales Records.csv,Total Cost,numeric
14655.19,92548.82,Europe Sales Records.csv,Total Cost,numeric
252000.79,812315.06,Europe Sales Records.csv,Total Cost,numeric
3977621.92,8873425.3,Europe Sales Records.csv,Total Cost,numeric
58342.52,62616.12,Europe Sales Records.csv,Total Cost,numeric
60903.23,17071.03,Europe Sales Records.csv,Total Cost,numeric
611053.44,206888.56,Europe Sales Records.csv,Total Cost,numeric
2665519.21,8424102.96,Europe Sales Records.csv,Total Cost,numeric
98719.14,53850.94,Europe Sales Records.csv,Total Cost,numeric
200609.43,141019.63,Europe Sales Records.csv,Total Cost,numeric
151423.23,705435.81,Europe Sales Records.csv,Total Cost,numeric
445897.74,327756.52,Europe Sales Records.csv,Total Cost,numeric
180521.55,478827.46,Europe Sales Records.csv,Total Cost,numeric
1418040.9,8649152.2,Europe Sales Records.csv,Total Cost,numeric
802203.5,847113.0,Europe Sales Records.csv,Total Cost,numeric
490749.21,861697.64,Europe Sales Records.csv,Total Cost,numeric
460359.41,531755.27,Europe Sales Records.csv,Total Cost,numeric
512534.4,369640.3,Europe Sales Records.csv,Total Cost,numeric
14586.88,97117.36,Europe Sales Records.csv,Total Cost,numeric
315456.85,915956.28,Europe Sales Records.csv,Total Cost,numeric
3073032.1,2573548.1,Europe Sales Records.csv,Total Cost,numeric
3778095.72,4424588.98,Europe Sales Records.csv,Total Cost,numeric
31603.64,59390.8,Europe Sales Records.csv,Total Cost,numeric
1326129.88,9460243.11,Europe Sales Records.csv,Total Cost,numeric
1122635.64,5140195.09,Europe Sales Records.csv,Total Cost,numeric
812563.74,587088.73,Europe Sales Records.csv,Total Cost,numeric
247219.21,690017.55,Europe Sales Records.csv,Total Cost,numeric
1755372.22,9743245.33,Europe Sales Records.csv,Total Cost,numeric
432554.01,977749.69,Europe Sales Records.csv,Total Cost,numeric
751543.82,272833.55,Europe Sales Records.csv,Total Cost,numeric
394999.92,825990.32,Europe Sales Records.csv,Total Cost,numeric
533668.17,623572.51,Europe Sales Records.csv,Total Cost,numeric
2891615.16,2163296.06,Europe Sales Records.csv,Total Cost,numeric
1055041.56,3731230.88,Europe Sales Records.csv,Total Cost,numeric
493477.11,826341.45,Europe Sales Records.csv,Total Cost,numeric
4360842.72,7181914.72,Europe Sales Records.csv,Total Cost,numeric
316861.44,591237.39,Europe Sales Records.csv,Total Cost,numeric
910881.58,501331.34,Europe Sales Records.csv,Total Cost,numeric
2009021.92,7550487.38,Europe Sales Records.csv,Total Cost,numeric
463924.86,814397.6,Europe Sales Records.csv,Total Cost,numeric
490252.17,291637.4,Europe Sales Records.csv,Total Cost,numeric
996440.72,625505.92,Europe Sales Records.csv,Total Cost,numeric
252062.91,138662.1,Europe Sales Records.csv,Total Cost,numeric
1118164.8,1485242.1,Europe Sales Records.csv,Total Cost,numeric
2141824.37,8360593.53,Europe Sales Records.csv,Total Cost,numeric
199136.7,719532.1,Europe Sales Records.csv,Total Cost,numeric
4893152.16,6831348.92,Europe Sales Records.csv,Total Cost,numeric
400600.23,474762.6,Europe Sales Records.csv,Total Cost,numeric
222673.92,288866.37,Europe Sales Records.csv,Total Cost,numeric
151082.22,910111.28,Europe Sales Records.csv,Total Cost,numeric
4159258.08,3267843.39,Europe Sales Records.csv,Total Cost,numeric
552466.34,238631.46,Europe Sales Records.csv,Total Cost,numeric
395703.84,255995.8,Europe Sales Records.csv,Total Cost,numeric
175938.56,290105.39,Europe Sales Records.csv,Total Cost,numeric
37957.26,80719.24,Europe Sales Records.csv,Total Cost,numeric
238418.46,901098.91,Europe Sales Records.csv,Total Cost,numeric
694114.68,221968.14,Europe Sales Records.csv,Total Cost,numeric
539951.76,204533.07,Europe Sales Records.csv,Total Cost,numeric
4531454.72,8006236.01,Europe Sales Records.csv,Total Cost,numeric
102962.03,857980.68,Europe Sales Records.csv,Total Cost,numeric
279444.48,305664.91,Europe Sales Records.csv,Total Cost,numeric
3624.06,7525.82,Europe Sales Records.csv,Total Cost,numeric
461196.96,257679.44,Europe Sales Records.csv,Total Cost,numeric
284743.03,279648.87,Europe Sales Records.csv,Total Cost,numeric
240214.12,167840.95,Europe Sales Records.csv,Total Cost,numeric
49491.84,10068.65,Europe Sales Records.csv,Total Cost,numeric
517406.4,487004.8,Europe Sales Records.csv,Total Cost,numeric
11923.16,13216.04,Europe Sales Records.csv,Total Cost,numeric
28372,32194.0,Europe Sales Records.csv,Total Cost,numeric
281341.5,699918.8,Europe Sales Records.csv,Total Cost,numeric
2525113.56,2942458.55,Europe Sales Records.csv,Total Cost,numeric
54761.28,32200.32,Europe Sales Records.csv,Total Cost,numeric
63760.88,68129.18,Europe Sales Records.csv,Total Cost,numeric
269704.33,868439.46,Europe Sales Records.csv,Total Cost,numeric
1579980,5174174.0,Europe Sales Records.csv,Total Cost,numeric
1165411.2,5522295.1,Europe Sales Records.csv,Total Cost,numeric
6982.28,6241.68,Europe Sales Records.csv,Total Cost,numeric
355627.23,323660.57,Europe Sales Records.csv,Total Cost,numeric
2467836.96,5141360.56,Europe Sales Records.csv,Total Cost,numeric
1089316.86,8881094.54,Europe Sales Records.csv,Total Cost,numeric
3640902.3,1744563.5,Europe Sales Records.csv,Total Cost,numeric
90251.81,49834.7,Europe Sales Records.csv,Total Cost,numeric
413632.52,999269.35,Europe Sales Records.csv,Total Cost,numeric
593863.83,323351.81,Europe Sales Records.csv,Total Cost,numeric
2083566.24,1174681.4,Europe Sales Records.csv,Total Cost,numeric
603502.41,466700.87,Europe Sales Records.csv,Total Cost,numeric
64307.56,48236.4,Europe Sales Records.csv,Total Cost,numeric
805094.22,973309.53,Europe Sales Records.csv,Total Cost,numeric
65470.12,29771.48,Europe Sales Records.csv,Total Cost,numeric
1115461.74,1001005.73,Europe Sales Records.csv,Total Cost,numeric
704496.32,677683.37,Europe Sales Records.csv,Total Cost,numeric
223797.21,851944.43,Europe Sales Records.csv,Total Cost,numeric
240691.71,859363.52,Europe Sales Records.csv,Total Cost,numeric
2388070.08,7214318.63,Europe Sales Records.csv,Total Cost,numeric
340714.71,928764.03,Europe Sales Records.csv,Total Cost,numeric
3280021.86,8443753.87,Europe Sales Records.csv,Total Cost,numeric
951401.64,202708.85,Europe Sales Records.csv,Total Cost,numeric
1773966.2,5400668.7,Europe Sales Records.csv,Total Cost,numeric
972247.22,976491.31,Europe Sales Records.csv,Total Cost,numeric
885242.4,995263.1,Europe Sales Records.csv,Total Cost,numeric
271789.32,246915.22,Europe Sales Records.csv,Total Cost,numeric
106933.68,647788.81,Europe Sales Records.csv,Total Cost,numeric
5249.6,9109.5,Europe Sales Records.csv,Total Cost,numeric
1019673.24,1674318.61,Europe Sales Records.csv,Total Cost,numeric
66155.2,17998.7,Europe Sales Records.csv,Total Cost,numeric
654100.16,545096.41,Europe Sales Records.csv,Total Cost,numeric
2384049.76,6638774.8,Europe Sales Records.csv,Total Cost,numeric
713698.33,741544.75,Europe Sales Records.csv,Total Cost,numeric
1737747.85,2417490.12,Europe Sales Records.csv,Total Cost,numeric
581568.26,296089.17,Europe Sales Records.csv,Total Cost,numeric
426594.6,494827.3,Europe Sales Records.csv,Total Cost,numeric
242769.03,596699.92,Europe Sales Records.csv,Total Cost,numeric
143754.24,133276.81,Europe Sales Records.csv,Total Cost,numeric
3192131.57,6491386.29,Europe Sales Records.csv,Total Cost,numeric
265718.88,812451.67,Europe Sales Records.csv,Total Cost,numeric
771592.8,853237.5,Europe Sales Records.csv,Total Cost,numeric
247987.92,119975.31,Europe Sales Records.csv,Total Cost,numeric
309335.04,616717.91,Europe Sales Records.csv,Total Cost,numeric
794389.86,815166.38,Europe Sales Records.csv,Total Cost,numeric
1780139.36,9656470.37,Europe Sales Records.csv,Total Cost,numeric
683793.75,155302.65,Europe Sales Records.csv,Total Cost,numeric
873055.05,389956.41,Europe Sales Records.csv,Total Cost,numeric
130611.68,596656.79,Europe Sales Records.csv,Total Cost,numeric
1620026.56,4457498.6,Europe Sales Records.csv,Total Cost,numeric
639654.82,194456.68,Europe Sales Records.csv,Total Cost,numeric
25082.31,14261.84,Europe Sales Records.csv,Total Cost,numeric
1391172.39,4860723.79,Europe Sales Records.csv,Total Cost,numeric
3274186.82,4070795.58,Europe Sales Records.csv,Total Cost,numeric
88058.88,28678.81,Europe Sales Records.csv,Total Cost,numeric
1214302.14,2380117.08,Europe Sales Records.csv,Total Cost,numeric
141209.6,839041.2,Europe Sales Records.csv,Total Cost,numeric
883346.22,970909.03,Europe Sales Records.csv,Total Cost,numeric
217782.81,782164.76,Europe Sales Records.csv,Total Cost,numeric
456104.88,221754.69,Europe Sales Records.csv,Total Cost,numeric
522661.93,770543.26,Europe Sales Records.csv,Total Cost,numeric
684975.69,519695.03,Europe Sales Records.csv,Total Cost,numeric
53076.4,54503.2,Europe Sales Records.csv,Total Cost,numeric
33811.68,75265.9,Europe Sales Records.csv,Total Cost,numeric
192460.8,365667.0,Europe Sales Records.csv,Total Cost,numeric
580379.32,414420.58,Europe Sales Records.csv,Total Cost,numeric
90058.86,58050.16,Europe Sales Records.csv,Total Cost,numeric
891932.37,516067.03,Europe Sales Records.csv,Total Cost,numeric
231939.84,246217.43,Europe Sales Records.csv,Total Cost,numeric
535248.15,979604.83,Europe Sales Records.csv,Total Cost,numeric
660060.87,333857.55,Europe Sales Records.csv,Total Cost,numeric
2536921.22,4472256.9,Europe Sales Records.csv,Total Cost,numeric
2988269.86,6876701.85,Europe Sales Records.csv,Total Cost,numeric
719055.4,197206.3,Europe Sales Records.csv,Total Cost,numeric
1585672.12,2702647.76,Europe Sales Records.csv,Total Cost,numeric
461062.07,897547.8,Europe Sales Records.csv,Total Cost,numeric
42910.92,34145.51,Europe Sales Records.csv,Total Cost,numeric
3115245.46,4815863.0,Europe Sales Records.csv,Total Cost,numeric
2315416.81,6233659.32,Europe Sales Records.csv,Total Cost,numeric
479110.17,897724.2,Europe Sales Records.csv,Total Cost,numeric
5087387.36,8564609.24,Europe Sales Records.csv,Total Cost,numeric
652059.03,191233.16,Europe Sales Records.csv,Total Cost,numeric
3631673.28,4709279.01,Europe Sales Records.csv,Total Cost,numeric
